'ID','SHOP_KEY','ZONE_KEY','VISITOR_ID','DATE_ID','TIME_ID','ZONE_ENTRY_ID','ZONE_EXIT_ID','SHOP_ENTRY_ID','SHOP_EXIT_ID'
3481,'2_1','Z1_1',66,45,48940,48940,49120,48940,49120
3482,'1_6','Z6_6',66,45,49120,49120,49300,49120,49300
3483,'','Z5_5',66,45,49300,49300,'','',''
3484,'','Z5_5',66,45,49480,49300,49660,'',''
3485,'','Z3_3',66,45,49660,49660,49840,'',''
3486,'','Z4_4',66,45,49840,49840,50020,'',''
3487,'1_6','Z6_6',66,45,50020,50020,50200,50020,50200
3488,'','Z2_2',66,45,50200,50200,50380,'',''
3489,'11_4','Z4_4',66,45,50380,50380,50560,50380,50560
3490,'','Z6_6',66,45,50560,50560,50740,'',''
3491,'6_2','Z2_2',66,45,50740,50740,'',50740,50920
3492,'','Z2_2',66,45,50920,50740,51100,'',''
3493,'4_3','Z3_3',66,45,51100,51100,51280,51100,51280
3494,'11_4','Z4_4',66,45,51280,51280,51460,51280,51460
3495,'1_6','Z6_6',66,45,51460,51460,51640,51460,51640
3496,'','Z2_2',66,45,51640,51640,51820,'',''
3497,'','Z3_3',66,45,51820,51820,52000,'',''
3498,'','Z6_6',66,45,52000,52000,52180,'',''
3499,'10_2','Z2_2',66,45,52180,52180,'',52180,52360
3500,'','Z2_2',66,45,52360,52180,52540,'',''
3501,'','Z1_1',66,45,52540,52540,52720,'',''
3502,'9_4','Z4_4',66,45,52720,52720,'',52720,''
3503,'9_4','Z4_4',66,45,52900,52720,53080,52720,53080
3504,'2_1','Z1_1',66,45,53080,53080,53260,53080,53260
3505,'10_2','Z2_2',66,45,53260,53260,53440,53260,53440
3506,'','Z3_3',66,45,53440,53440,'','',''
3507,'','Z3_3',66,45,53620,53440,53800,'',''
3508,'3_1','Z1_1',66,45,53800,53800,53980,53800,53980
3509,'','Z3_3',66,45,53980,53980,'','',''
3510,'','Z3_3',66,45,54160,53980,54340,'',''
3511,'','Z5_5',66,45,54340,54340,'','',''
3512,'','Z5_5',66,45,54520,54340,54700,'',''
3513,'4_3','Z3_3',66,45,54700,54700,54880,54700,54880
3514,'3_1','Z1_1',66,45,54880,54880,55060,54880,55060
3515,'10_2','Z2_2',66,45,55060,55060,55240,55060,55240
3516,'','Z5_5',66,45,55240,55240,55420,'',''
3517,'4_3','Z3_3',66,45,55420,55420,'',55420,55600
3518,'','Z3_3',66,45,55600,55420,'','',''
3519,'','Z3_3',66,45,55780,55420,55960,'',''
3520,'6_2','Z2_2',66,45,55960,55960,56140,55960,56140
3521,'3_1','Z1_1',66,45,56140,56140,56320,56140,56320
3522,'9_4','Z4_4',66,45,56320,56320,56500,56320,56500
3523,'10_2','Z2_2',66,45,56500,56500,56680,56500,56680
3524,'','Z3_3',66,45,56680,56680,56860,'',''
3525,'6_2','Z2_2',66,45,56860,56860,57040,56860,57040
3526,'','Z5_5',66,45,57040,57040,57220,'',''
3527,'3_1','Z1_1',66,45,57220,57220,'',57220,57400
3528,'','Z1_1',66,45,57400,57220,57580,'',''
3529,'7_2','Z2_2',66,45,57580,57580,57760,57580,57760
3530,'2_1','Z1_1',66,45,57760,57760,'',57760,''
3531,'2_1','Z1_1',66,45,57940,57760,58120,57760,58120
3532,'6_2','Z2_2',66,45,58120,58120,58300,58120,58300
3533,'9_4','Z4_4',66,45,58300,58300,58480,58300,58480
3534,'2_1','Z1_1',66,45,58480,58480,'',58480,58660
3535,'3_1','Z1_1',66,45,58660,58480,58840,58660,58840
3536,'','Z5_5',66,45,58840,58840,'','',''
3537,'','Z5_5',66,45,59020,58840,59200,'',''
3538,'2_1','Z1_1',66,45,59200,59200,59380,59200,59380
3539,'','Z2_2',66,45,59380,59380,'','',''
3540,'10_2','Z2_2',66,45,59560,59380,59740,59560,59740
3541,'','Z3_3',66,45,59740,59740,'','',''
3542,'4_3','Z3_3',66,45,59921,59740,60101,59921,60101
3543,'3_1','Z1_1',66,45,60101,60101,60281,60101,60281
3544,'10_2','Z2_2',66,45,60281,60281,60461,60281,60461
3545,'','Z5_5',66,45,60461,60461,60641,'',''
3546,'','Z6_6',66,45,60641,60641,60821,'',''
3547,'3_1','Z1_1',66,45,60821,60821,61001,60821,61001
3548,'1_6','Z6_6',66,45,61001,61001,61181,61001,61181
3549,'3_1','Z1_1',66,45,61181,61181,61361,61181,61361
3550,'8_4','Z4_4',66,45,61361,61361,61541,61361,61541
3551,'2_1','Z1_1',66,45,61541,61541,61721,61541,61721
3552,'5_3','Z3_3',66,45,61721,61721,61901,61721,61901
3553,'10_2','Z2_2',66,45,61901,61901,62081,61901,62081
3554,'11_4','Z4_4',66,45,62081,62081,62261,62081,62261
3555,'10_2','Z2_2',66,45,62261,62261,62441,62261,62441
3556,'2_1','Z1_1',66,45,62441,62441,62621,62441,62621
3557,'','Z6_6',66,45,62621,62621,62801,'',''
3558,'','Z5_5',66,45,62801,62801,62981,'',''
3559,'6_2','Z2_2',66,45,62981,62981,63161,62981,63161
3560,'4_3','Z3_3',66,45,63161,63161,63341,63161,63341
3561,'8_4','Z4_4',66,45,63341,63341,63521,63341,63521
3562,'','Z2_2',66,45,63521,63521,'','',''
3563,'10_2','Z2_2',66,45,63701,63521,63881,63701,63881
3564,'','Z4_4',66,45,63881,63881,'','',''
3565,'9_4','Z4_4',66,45,64061,63881,'',64061,64241
3566,'11_4','Z4_4',66,45,64241,63881,64421,64241,64421
3567,'1_6','Z6_6',66,45,64421,64421,64601,64421,64601
3568,'','Z5_5',66,45,64601,64601,64781,'',''
3569,'','Z2_2',66,45,64781,64781,64961,'',''
3570,'11_4','Z4_4',66,45,64961,64961,65141,64961,65141
3571,'','Z6_6',66,45,65141,65141,65321,'',''
3572,'','Z3_3',66,45,65321,65321,65501,'',''
3573,'','Z6_6',66,45,65501,65501,65681,'',''
3574,'9_4','Z4_4',66,45,65681,65681,'',65681,65861
3575,'11_4','Z4_4',66,45,65861,65681,66041,65861,66041
3576,'1_6','Z6_6',66,45,66041,66041,66221,66041,66221
3577,'','Z2_2',66,45,66221,66221,66401,'',''
3578,'','Z3_3',66,45,66401,66401,'','',''
3579,'','Z3_3',66,45,66581,66401,66761,'',''
3580,'3_1','Z1_1',66,45,66761,66761,66941,66761,66941
3581,'','Z5_5',66,45,66941,66941,67121,'',''
3582,'2_1','Z1_1',66,45,67121,67121,67301,67121,67301
3583,'11_4','Z4_4',66,45,67301,67301,67481,67301,67481
3584,'3_1','Z1_1',66,45,67481,67481,67661,67481,67661
3585,'11_4','Z4_4',66,45,67661,67661,67841,67661,67841
3586,'10_2','Z2_2',66,45,67841,67841,68021,67841,68021
3587,'','Z6_6',66,45,68021,68021,'','',''
3588,'1_6','Z6_6',66,45,68201,68021,68381,68201,68381
3589,'11_4','Z4_4',66,45,68381,68381,68561,68381,68561
3590,'3_1','Z1_1',66,45,68561,68561,68741,68561,68741
3591,'10_2','Z2_2',66,45,68741,68741,'',68741,''
3592,'10_2','Z2_2',66,45,68921,68741,'',68741,69101
3593,'7_2','Z2_2',66,45,69101,68741,69281,69101,69281
3594,'4_3','Z3_3',66,45,69281,69281,'',69281,69461
3595,'','Z3_3',66,45,69461,69281,69641,'',''
3596,'1_6','Z6_6',66,45,69641,69641,69821,69641,69821
3597,'2_1','Z1_1',66,45,69821,69821,'',69821,70001
3598,'','Z1_1',66,45,70001,69821,'','',''
3599,'3_1','Z1_1',66,45,70181,69821,70361,70181,70361
3600,'','Z5_5',66,45,70361,70361,70541,'',''
3601,'2_1','Z1_1',66,45,70541,70541,'',70541,''
3602,'2_1','Z1_1',66,45,70721,70541,'',70541,''
3603,'2_1','Z1_1',66,45,70901,70541,71081,70541,71081
3604,'10_2','Z2_2',66,45,71081,71081,71261,71081,71261
3605,'','Z5_5',66,45,71261,71261,71441,'',''
3606,'','Z1_1',66,45,71441,71441,71621,'',''
3607,'11_4','Z4_4',66,45,71621,71621,71801,71621,71801
3608,'','Z3_3',66,45,71801,71801,71981,'',''
3609,'7_2','Z2_2',66,45,71981,71981,72161,71981,72161
3610,'11_4','Z4_4',66,45,72161,72161,72341,72161,72341
3611,'','Z5_5',66,45,72341,72341,72341,72341,72341
5361,'','Z5_5',2,55,37480,37480,37660,'',37660
5362,'','Z1_1',2,55,37660,37660,37840,'',''
5363,'7_2','Z2_2',2,55,37840,37840,38020,37840,38020
5364,'','Z1_1',2,55,38020,38020,38200,'',''
5365,'4_3','Z3_3',2,55,38200,38200,38380,38200,38380
5366,'6_2','Z2_2',2,55,38380,38380,38560,38380,38560
5367,'5_3','Z3_3',2,55,38560,38560,'',38560,''
5368,'5_3','Z3_3',2,55,38740,38560,38920,38560,38920
5369,'2_1','Z1_1',2,55,38920,38920,39100,38920,39100
5370,'','Z3_3',2,55,39100,39100,39280,'',''
5371,'','Z4_4',2,55,39280,39280,'','',''
5372,'9_4','Z4_4',2,55,39460,39280,39640,39460,39640
5373,'10_2','Z2_2',2,55,39640,39640,'',39640,39820
5374,'6_2','Z2_2',2,55,39820,39640,'',39820,40000
5375,'','Z2_2',2,55,40000,39640,40180,'',''
5376,'3_1','Z1_1',2,55,40180,40180,40360,40180,40360
5377,'1_6','Z6_6',2,55,40360,40360,40540,40360,40540
5378,'','Z2_2',2,55,40540,40540,'','',''
5379,'10_2','Z2_2',2,55,40720,40540,40900,40720,40900
5380,'11_4','Z4_4',2,55,40900,40900,41080,40900,41080
5381,'1_6','Z6_6',2,55,41080,41080,41260,41080,41260
5382,'','Z5_5',2,55,41260,41260,41440,'',''
5383,'','Z4_4',2,55,41440,41440,41620,'',''
5384,'10_2','Z2_2',2,55,41620,41620,41800,41620,41800
5385,'11_4','Z4_4',2,55,41800,41800,'',41800,41980
5386,'','Z4_4',2,55,41980,41800,42160,'',''
5387,'','Z3_3',2,55,42160,42160,42340,'',''
5388,'','Z6_6',2,55,42340,42340,42520,'',''
5389,'11_4','Z4_4',2,55,42520,42520,42700,42520,42700
5390,'2_1','Z1_1',2,55,42700,42700,'',42700,42880
5391,'3_1','Z1_1',2,55,42880,42700,43060,42880,43060
5392,'','Z2_2',2,55,43060,43060,'','',''
5393,'10_2','Z2_2',2,55,43240,43060,43420,43240,43420
5394,'1_6','Z6_6',2,55,43420,43420,43600,43420,43600
5395,'5_3','Z3_3',2,55,43600,43600,43780,43600,43780
5396,'6_2','Z2_2',2,55,43780,43780,'',43780,43960
5397,'10_2','Z2_2',2,55,43960,43780,44140,43960,44140
5398,'5_3','Z3_3',2,55,44140,44140,44320,44140,44320
5399,'11_4','Z4_4',2,55,44320,44320,44500,44320,44500
5400,'1_6','Z6_6',2,55,44500,44500,44680,44500,44680
5401,'3_1','Z1_1',2,55,44680,44680,44860,44680,44860
5402,'10_2','Z2_2',2,55,44860,44860,'',44860,''
5403,'10_2','Z2_2',2,55,45040,44860,'',44860,45220
5404,'7_2','Z2_2',2,55,45220,44860,45400,45220,45400
5405,'','Z3_3',2,55,45400,45400,45580,'',''
5406,'7_2','Z2_2',2,55,45580,45580,45760,45580,45760
5407,'11_4','Z4_4',2,55,45760,45760,45940,45760,45940
5408,'1_6','Z6_6',2,55,45940,45940,'',45940,''
5409,'1_6','Z6_6',2,55,46120,45940,46300,45940,46300
5410,'2_1','Z1_1',2,55,46300,46300,46480,46300,46480
5411,'10_2','Z2_2',2,55,46480,46480,46660,46480,46660
5412,'9_4','Z4_4',2,55,46660,46660,46840,46660,46840
5413,'1_6','Z6_6',2,55,46840,46840,'',46840,''
5414,'1_6','Z6_6',2,55,47020,46840,47200,46840,47200
5415,'','Z5_5',2,55,47200,47200,47380,'',''
5416,'3_1','Z1_1',2,55,47380,47380,'',47380,47560
5417,'2_1','Z1_1',2,55,47560,47380,47740,47560,47740
5418,'6_2','Z2_2',2,55,47740,47740,47920,47740,47920
5419,'2_1','Z1_1',2,55,47920,47920,'',47920,''
5420,'2_1','Z1_1',2,55,48100,47920,48280,47920,48280
5421,'1_6','Z6_6',2,55,48280,48280,48460,48280,48460
5422,'','Z5_5',2,55,48460,48460,48640,'',''
5423,'','Z6_6',2,55,48640,48640,48820,'',''
5424,'','Z5_5',2,55,48820,48820,49000,'',''
5425,'11_4','Z4_4',2,55,49000,49000,'',49000,''
5426,'11_4','Z4_4',2,55,49180,49000,49360,49000,49360
5427,'','Z3_3',2,55,49360,49360,49540,'',''
5428,'10_2','Z2_2',2,55,49540,49540,49720,49540,49720
5429,'11_4','Z4_4',2,55,49720,49720,49900,49720,49900
5430,'2_1','Z1_1',2,55,49900,49900,50080,49900,50080
5431,'','Z3_3',2,55,50080,50080,50260,'',''
5432,'','Z6_6',2,55,50260,50260,50440,'',''
5433,'10_2','Z2_2',2,55,50440,50440,50620,50440,50620
5434,'','Z3_3',2,55,50620,50620,50800,'',''
5435,'2_1','Z1_1',2,55,50800,50800,'',50800,50980
5436,'','Z1_1',2,55,50980,50800,51160,'',''
5437,'11_4','Z4_4',2,55,51160,51160,'',51160,''
5438,'11_4','Z4_4',2,55,51340,51160,'',51160,51520
5439,'','Z4_4',2,55,51520,51160,51700,'',''
5440,'10_2','Z2_2',2,55,51700,51700,51880,51700,51880
5441,'','Z5_5',2,55,51880,51880,52060,'',''
5442,'6_2','Z2_2',2,55,52060,52060,52240,52060,52240
5443,'','Z1_1',2,55,52240,52240,52420,'',''
5444,'','Z6_6',2,55,52420,52420,52600,'',''
5445,'10_2','Z2_2',2,55,52600,52600,52780,52600,52780
5446,'2_1','Z1_1',2,55,52780,52780,52960,52780,52960
5447,'9_4','Z4_4',2,55,52960,52960,53140,52960,53140
5448,'','Z3_3',2,55,53140,53140,53320,'',''
5449,'6_2','Z2_2',2,55,53320,53320,'',53320,53500
5450,'','Z2_2',2,55,53500,53320,53680,'',''
5451,'','Z6_6',2,55,53680,53680,53860,'',''
5452,'','Z1_1',2,55,53860,53860,54040,'',''
5453,'10_2','Z2_2',2,55,54040,54040,'',54040,54220
5454,'','Z2_2',2,55,54220,54040,'','',''
5455,'10_2','Z2_2',2,55,54400,54040,54580,54400,54580
5456,'','Z5_5',2,55,54580,54580,54760,'',''
5457,'11_4','Z4_4',2,55,54760,54760,'',54760,54940
5458,'9_4','Z4_4',2,55,54940,54760,'',54940,''
5459,'9_4','Z4_4',2,55,55120,54760,55300,54940,55300
5460,'3_1','Z1_1',2,55,55300,55300,55480,55300,55480
5461,'4_3','Z3_3',2,55,55480,55480,55660,55480,55660
5462,'1_6','Z6_6',2,55,55660,55660,55840,55660,55840
5463,'','Z5_5',2,55,55840,55840,56020,'',''
5464,'11_4','Z4_4',2,55,56020,56020,56200,56020,56200
5465,'','Z5_5',2,55,56200,56200,56380,'',''
5466,'','Z1_1',2,55,56380,56380,56560,'',''
5467,'7_2','Z2_2',2,55,56560,56560,56740,56560,56740
5468,'','Z3_3',2,55,56740,56740,'','',''
5469,'','Z3_3',2,55,56920,56740,57100,'',''
5470,'','Z5_5',2,55,57100,57100,'','',''
5471,'','Z5_5',2,55,57280,57100,57460,'',''
5472,'11_4','Z4_4',2,55,57460,57460,57640,57460,57640
5473,'','Z3_3',2,55,57640,57640,'','',''
5474,'4_3','Z3_3',2,55,57820,57640,58000,57820,58000
5475,'','Z4_4',2,55,58000,58000,58180,'',''
5476,'10_2','Z2_2',2,55,58180,58180,58360,58180,58360
5477,'2_1','Z1_1',2,55,58360,58360,58540,58360,58540
5478,'1_6','Z6_6',2,55,58540,58540,58720,58540,58720
5479,'5_3','Z3_3',2,55,58720,58720,58900,58720,58900
5480,'','Z6_6',2,55,58900,58900,59080,'',''
5481,'2_1','Z1_1',2,55,59080,59080,59260,59080,59260
5482,'5_3','Z3_3',2,55,59260,59260,'',59260,59440
5483,'4_3','Z3_3',2,55,59440,59260,'',59440,59620
5484,'5_3','Z3_3',2,55,59620,59260,59800,59620,59800
5485,'','Z4_4',2,55,59800,59800,59980,'',''
5486,'3_1','Z1_1',2,55,59980,59980,60160,59980,60160
5487,'11_4','Z4_4',2,55,60160,60160,60340,60160,60340
5488,'','Z1_1',2,55,60340,60340,'','',''
5489,'2_1','Z1_1',2,55,60520,60340,60700,60520,60700
5490,'','Z2_2',2,55,60700,60700,'','',''
5491,'10_2','Z2_2',2,55,60880,60700,61060,60880,61060
5492,'11_4','Z4_4',2,55,61060,61060,'',61060,61240
5493,'9_4','Z4_4',2,55,61240,61060,61420,61240,61420
5494,'2_1','Z1_1',2,55,61420,61420,61600,61420,61600
5495,'1_6','Z6_6',2,55,61600,61600,'',61600,61780
5496,'','Z6_6',2,55,61780,61600,61780,'',61780
3232,'','Z6_6',50,56,43015,43015,43195,'',43195
3233,'2_1','Z1_1',50,56,43195,43195,43375,43195,43375
3234,'11_4','Z4_4',50,56,43375,43375,43555,43375,43555
3235,'','Z5_5',50,56,43555,43555,43736,'',''
3236,'5_3','Z3_3',50,56,43736,43736,'',43736,''
3237,'5_3','Z3_3',50,56,43916,43736,44096,43736,44096
3238,'10_2','Z2_2',50,56,44096,44096,44277,44096,44277
3239,'4_3','Z3_3',50,56,44277,44277,44457,44277,44457
3240,'8_4','Z4_4',50,56,44457,44457,44637,44457,44637
3241,'2_1','Z1_1',50,56,44637,44637,44818,44637,44818
3242,'11_4','Z4_4',50,56,44818,44818,44998,44818,44998
3243,'6_2','Z2_2',50,56,44998,44998,45178,44998,45178
3244,'1_6','Z6_6',50,56,45178,45178,'',45178,''
3245,'1_6','Z6_6',50,56,45359,45178,45539,45178,45539
3246,'9_4','Z4_4',50,56,45539,45539,45719,45539,45719
3247,'4_3','Z3_3',50,56,45719,45719,'',45719,45900
3248,'','Z3_3',50,56,45900,45719,46080,'',''
3249,'11_4','Z4_4',50,56,46080,46080,46260,46080,46260
3250,'','Z3_3',50,56,46260,46260,46260,46260,46260
4575,'','Z5_5',34,59,51695,59319,51875,'',''
4576,'11_4','Z4_4',34,59,51875,51875,52055,51875,52055
4577,'10_2','Z2_2',34,59,52055,52055,'',52055,''
4578,'10_2','Z2_2',34,59,52235,52055,52415,52055,52415
4579,'1_6','Z6_6',34,59,52415,52415,52595,52415,52595
4580,'11_4','Z4_4',34,59,52595,52595,52775,52595,52775
4581,'','Z1_1',34,59,52775,52775,52955,'',''
4582,'9_4','Z4_4',34,59,52955,52955,53135,52955,53135
4583,'','Z5_5',34,59,53135,53135,53315,'',''
4584,'10_2','Z2_2',34,59,53315,53315,53495,53315,53495
4585,'','Z6_6',34,59,53495,53495,53675,'',''
4586,'9_4','Z4_4',34,59,53675,53675,53855,53675,53855
4587,'2_1','Z1_1',34,59,53855,53855,'',53855,54035
4588,'3_1','Z1_1',34,59,54035,53855,'',54035,54215
4589,'2_1','Z1_1',34,59,54215,53855,54395,54215,54395
4590,'5_3','Z3_3',34,59,54395,54395,54575,54395,54575
4591,'','Z5_5',34,59,54575,54575,54755,'',''
4592,'1_6','Z6_6',34,59,54755,54755,54935,54755,54935
4593,'2_1','Z1_1',34,59,54935,54935,55115,54935,55115
4594,'8_4','Z4_4',34,59,55115,55115,55295,55115,55295
4595,'','Z5_5',34,59,55295,55295,55475,'',''
4596,'','Z6_6',34,59,55475,55475,55655,'',''
4597,'10_2','Z2_2',34,59,55655,55655,'',55655,''
4598,'10_2','Z2_2',34,59,55835,55655,56015,55655,56015
4599,'','Z5_5',34,59,56015,56015,56195,'',''
4600,'4_3','Z3_3',34,59,56195,56195,56375,56195,56375
4601,'11_4','Z4_4',34,59,56375,56375,56555,56375,56555
4602,'','Z6_6',34,59,56555,56555,56735,'',''
4603,'10_2','Z2_2',34,59,56735,56735,56915,56735,56915
4604,'2_1','Z1_1',34,59,56915,56915,'',56915,''
4605,'2_1','Z1_1',34,59,57095,56915,57275,56915,57275
4606,'1_6','Z6_6',34,59,57275,57275,57455,57275,57455
4607,'','Z4_4',34,59,57455,57455,57635,'',''
4608,'','Z1_1',34,59,57635,57635,57815,'',''
4609,'8_4','Z4_4',34,59,57815,57815,'',57815,57995
4610,'11_4','Z4_4',34,59,57995,57815,58175,57995,58175
4611,'10_2','Z2_2',34,59,58175,58175,58355,58175,58355
4612,'','Z4_4',34,59,58355,58355,58535,'',''
4613,'2_1','Z1_1',34,59,58535,58535,58715,58535,58715
4614,'4_3','Z3_3',34,59,58715,58715,58895,58715,58895
4615,'10_2','Z2_2',34,59,58895,58895,59075,58895,59075
4616,'','Z4_4',34,59,59075,59075,59255,'',''
4617,'','Z5_5',34,59,59255,59255,59435,'',''
4618,'2_1','Z1_1',34,59,59435,59435,59615,59435,59615
4619,'10_2','Z2_2',34,59,59615,59615,59795,59615,59795
4620,'5_3','Z3_3',34,59,59795,59795,59975,59795,59975
4621,'6_2','Z2_2',34,59,59975,59975,60155,59975,60155
4622,'','Z6_6',34,59,60155,60155,60335,'',''
4623,'','Z5_5',34,59,60335,60335,60515,'',''
4624,'11_4','Z4_4',34,59,60515,60515,60695,60515,60695
4625,'1_6','Z6_6',34,59,60695,60695,60875,60695,60875
4626,'','Z2_2',34,59,60875,60875,'','',''
4627,'7_2','Z2_2',34,59,61055,60875,61235,61055,61235
4628,'4_3','Z3_3',34,59,61235,61235,61415,61235,61415
4629,'','Z2_2',34,59,61415,61415,61595,'',''
4630,'4_3','Z3_3',34,59,61595,61595,61775,61595,61775
4631,'1_6','Z6_6',34,59,61775,61775,61955,61775,61955
4632,'5_3','Z3_3',34,59,61955,61955,'',61955,62135
4633,'','Z3_3',34,59,62135,61955,62315,'',''
4634,'11_4','Z4_4',34,59,62315,62315,62495,62315,62495
4635,'','Z6_6',34,59,62495,62495,62675,'',''
4636,'','Z5_5',34,59,62675,62675,62855,'',''
4637,'4_3','Z3_3',34,59,62855,62855,63035,62855,63035
4638,'11_4','Z4_4',34,59,63035,63035,63215,63035,63215
4639,'3_1','Z1_1',34,59,63215,63215,63395,63215,63395
4640,'6_2','Z2_2',34,59,63395,63395,63575,63395,63575
4641,'3_1','Z1_1',34,59,63575,63575,63755,63575,63755
4642,'6_2','Z2_2',34,59,63755,63755,'',63755,63935
4643,'10_2','Z2_2',34,59,63935,63755,64115,63935,64115
4644,'1_6','Z6_6',34,59,64115,64115,64295,64115,64295
4645,'11_4','Z4_4',34,59,64295,64295,'',64295,''
4646,'11_4','Z4_4',34,59,64475,64295,64655,64295,64655
4647,'1_6','Z6_6',34,59,64655,64655,64835,64655,64835
4648,'','Z3_3',34,59,64835,64835,'','',''
4649,'4_3','Z3_3',34,59,65015,64835,65195,65015,65195
4650,'','Z6_6',34,59,65195,65195,65375,'',''
4651,'','Z2_2',34,59,65375,65375,65555,'',''
4652,'3_1','Z1_1',34,59,65555,65555,65735,65555,65735
4653,'','Z5_5',34,59,65735,65735,'','',''
4654,'','Z5_5',34,59,65915,65735,66095,'',''
4655,'','Z4_4',34,59,66095,66095,66275,'',''
4656,'10_2','Z2_2',34,59,66275,66275,66455,66275,66455
4657,'4_3','Z3_3',34,59,66455,66455,66635,66455,66635
4658,'','Z5_5',34,59,66635,66635,66815,'',''
4659,'2_1','Z1_1',34,59,66815,66815,66995,66815,66995
4660,'10_2','Z2_2',34,59,66995,66995,67175,66995,67175
4661,'','Z5_5',34,59,67175,67175,67355,'',''
4662,'2_1','Z1_1',34,59,67355,67355,67535,67355,67535
4663,'4_3','Z3_3',34,59,67535,67535,67715,67535,67715
4664,'11_4','Z4_4',34,59,67715,67715,67895,67715,67895
4665,'1_6','Z6_6',34,59,67895,67895,68075,67895,68075
4666,'11_4','Z4_4',34,59,68075,68075,68255,68075,68255
4667,'4_3','Z3_3',34,59,68255,68255,68435,68255,68435
4668,'','Z5_5',34,59,68435,68435,'','',''
4669,'','Z5_5',34,59,68615,68435,68795,'',''
4670,'9_4','Z4_4',34,59,68795,68795,68975,68795,68975
4671,'10_2','Z2_2',34,59,68975,68975,69155,68975,69155
4672,'','Z4_4',34,59,69155,69155,69155,69155,69155
2706,'','Z5_5',38,62,74854,74854,75036,'',75036
2707,'2_1','Z1_1',38,62,75036,75036,'',75036,''
2708,'2_1','Z1_1',38,62,75218,75036,75400,75036,75400
3624,'','Z2_2',89,71,46328,46328,'','',''
3625,'10_2','Z2_2',89,71,46508,46328,46688,46508,46688
3626,'','Z6_6',89,71,46688,46688,46868,'',''
3627,'11_4','Z4_4',89,71,46868,46868,47048,46868,47048
3628,'','Z6_6',89,71,47048,47048,47228,'',''
3629,'7_2','Z2_2',89,71,47228,47228,47408,47228,47408
3630,'3_1','Z1_1',89,71,47408,47408,47588,47408,47588
3631,'','Z2_2',89,71,47588,47588,'','',''
3632,'10_2','Z2_2',89,71,47768,47588,'',47768,47948
3633,'6_2','Z2_2',89,71,47948,47588,48128,47948,48128
3634,'8_4','Z4_4',89,71,48128,48128,'',48128,48308
3635,'11_4','Z4_4',89,71,48308,48128,48488,48308,48488
3636,'4_3','Z3_3',89,71,48488,48488,48668,48488,48668
3637,'10_2','Z2_2',89,71,48668,48668,48848,48668,48848
3638,'1_6','Z6_6',89,71,48848,48848,49028,48848,49028
3639,'2_1','Z1_1',89,71,49028,49028,49208,49028,49208
3640,'4_3','Z3_3',89,71,49208,49208,49388,49208,49388
3641,'11_4','Z4_4',89,71,49388,49388,'',49388,''
3642,'11_4','Z4_4',89,71,49568,49388,'',49388,''
3643,'11_4','Z4_4',89,71,49748,49388,49928,49388,49928
3644,'3_1','Z1_1',89,71,49928,49928,50108,49928,50108
3645,'','Z5_5',89,71,50108,50108,50288,'',''
3646,'11_4','Z4_4',89,71,50288,50288,50468,50288,50468
3647,'1_6','Z6_6',89,71,50468,50468,50648,50468,50648
3648,'11_4','Z4_4',89,71,50648,50648,'',50648,''
3649,'11_4','Z4_4',89,71,50828,50648,51008,50648,51008
3650,'2_1','Z1_1',89,71,51008,51008,51188,51008,51188
3651,'8_4','Z4_4',89,71,51188,51188,'',51188,51368
3652,'11_4','Z4_4',89,71,51368,51188,51548,51368,51548
3653,'','Z3_3',89,71,51548,51548,51728,'',''
3654,'','Z5_5',89,71,51728,51728,51908,'',''
3655,'3_1','Z1_1',89,71,51908,51908,52088,51908,52088
3656,'10_2','Z2_2',89,71,52088,52088,52268,52088,52268
3657,'','Z4_4',89,71,52268,52268,52448,'',''
3658,'2_1','Z1_1',89,71,52448,52448,52628,52448,52628
3659,'11_4','Z4_4',89,71,52628,52628,'',52628,''
3660,'11_4','Z4_4',89,71,52808,52628,'',52628,''
3661,'11_4','Z4_4',89,71,52988,52628,53168,52628,53168
3662,'','Z5_5',89,71,53168,53168,53348,'',''
3663,'1_6','Z6_6',89,71,53348,53348,53528,53348,53528
3664,'11_4','Z4_4',89,71,53528,53528,53708,53528,53708
3665,'','Z3_3',89,71,53708,53708,53888,'',''
3666,'6_2','Z2_2',89,71,53888,53888,54068,53888,54068
3667,'','Z1_1',89,71,54068,54068,54248,'',''
3668,'','Z3_3',89,71,54248,54248,54428,'',''
3669,'3_1','Z1_1',89,71,54428,54428,54608,54428,54608
3670,'6_2','Z2_2',89,71,54608,54608,54788,54608,54788
3671,'3_1','Z1_1',89,71,54788,54788,54968,54788,54968
3672,'9_4','Z4_4',89,71,54968,54968,55148,54968,55148
3673,'1_6','Z6_6',89,71,55148,55148,55328,55148,55328
3674,'','Z3_3',89,71,55328,55328,55508,'',''
3675,'11_4','Z4_4',89,71,55508,55508,'',55508,55688
3676,'8_4','Z4_4',89,71,55688,55508,55868,55688,55868
3677,'10_2','Z2_2',89,71,55868,55868,56048,55868,56048
3678,'','Z3_3',89,71,56048,56048,'','',''
3679,'5_3','Z3_3',89,71,56228,56048,56408,56228,56408
3680,'11_4','Z4_4',89,71,56408,56408,56588,56408,56588
3681,'10_2','Z2_2',89,71,56588,56588,56768,56588,56768
3682,'','Z4_4',89,71,56768,56768,56948,'',''
3683,'','Z3_3',89,71,56948,56948,57128,'',''
3684,'','Z6_6',89,71,57128,57128,57128,57128,57128
